transaction_time,transaction_amount,avg_transaction_30d,transaction_frequency_10min,current_location,previous_location,account_balance,transaction_type,account_age_days,failed_login_attempts,login_hour,transactions_today,risk_score,fraud_label
00:52,537099.96,17146,8,Mysuru,Kochi,1263156.65,Transfer,283,8,0,20,100,Fraud
14:41,16890.39,13907,1,Chitradurga,Chitradurga,263541.2,Withdrawal,16,1,14,4,20,Normal
02:18,892860.3,22371,9,Pune,Delhi,1213896.28,Transfer,66,6,2,24,100,Fraud
00:28,273499.12,9970,7,Gulbarga,Jaipur,485748.4,Transfer,10,2,0,21,100,Fraud
03:09,447127.85,11892,10,Bagalkot,Bengaluru,1271796.17,Withdrawal,883,6,3,9,100,Fraud
02:42,163636.86,11434,7,Ahmedabad,Mysuru,303215.13,Transfer,759,4,2,17,100,Fraud
00:33,630300.57,17166,8,Vijayapura,Bengaluru,999976.45,Transfer,783,4,0,12,100,Fraud
01:51,190911.07,6452,11,Delhi,Shimoga,564755.35,Transfer,771,3,1,22,100,Fraud
11:42,22602.69,23439,1,Udupi,Udupi,528924.23,Deposit,235,0,11,3,0,Normal
19:53,11387.58,9684,2,Kochi,Kochi,220542.27,Transfer,634,1,19,1,8,Normal
22:52,4973.72,5631,2,Kolkata,Kolkata,92515.22,Deposit,655,0,22,5,0,Normal
16:48,11342.34,8871,2,Bagalkot,Bagalkot,134281.57,Transfer,500,0,16,3,8,Normal
04:17,200241.62,23377,11,Hubballi,Lucknow,507730.79,Transfer,758,4,4,8,100,Fraud
20:50,6738.79,13961,3,Bagalkot,Bagalkot,251385.43,Transfer,331,1,20,3,8,Normal
13:42,11500.88,9821,1,Udupi,Udupi,156242.39,Withdrawal,1184,1,13,5,5,Normal
01:56,416261.64,24960,6,Pune,Raichur,1123578.53,Transfer,98,5,1,24,100,Fraud
18:15,6694.51,7634,1,Chitradurga,Chitradurga,189119.72,Deposit,178,0,18,1,0,Normal
18:43,15741.83,17874,2,Kochi,Kochi,489449.6,Withdrawal,539,0,18,1,5,Normal
16:36,12424.15,9507,1,Bellary,Bellary,127068.82,Transfer,432,1,16,3,8,Normal
00:09,163108.38,16951,6,Bagalkot,Patna,254932.05,Transfer,498,6,0,10,100,Fraud
19:17,16836.99,21656,2,Manipal,Manipal,633120.14,Transfer,530,1,19,4,8,Normal
01:57,422105.94,21995,5,Karwar,Hubballi,985782.06,Transfer,357,3,1,10,100,Fraud
00:49,257992.35,14003,7,Gulbarga,Bellary,322344.81,Withdrawal,586,5,0,22,100,Fraud
20:36,6181.44,9668,2,Gulbarga,Gulbarga,139141.7,Deposit,922,0,20,5,0,Normal
17:21,1659.36,2593,3,Chennai,Dharwad,68966.16,Deposit,649,0,17,3,15,Normal
01:24,196235.51,7626,8,Bengaluru,Vijayapura,244859.43,Withdrawal,699,8,1,10,100,Fraud
03:30,192484.03,12551,6,Bidar,Hubballi,554278.36,Transfer,390,6,3,17,100,Fraud
10:26,8787.14,9329,2,Belagavi,Mysuru,254000.22,Transfer,372,1,10,1,23,Normal
14:59,18356.85,15000,3,Kolkata,Delhi,224375.1,Transfer,173,0,14,4,23,Normal
22:08,14952.39,15090,1,Bengaluru,Dharwad,188557.01,Withdrawal,731,1,22,1,20,Normal
02:45,725546.29,20037,10,Bagalkot,Raichur,1674267.31,Transfer,859,7,2,14,100,Fraud
10:58,8928.04,8542,3,Hyderabad,Hyderabad,251924.34,Deposit,1043,1,10,2,0,Normal
03:02,337467.14,9382,9,Karwar,Lucknow,597235.92,Transfer,1120,2,3,23,100,Fraud
01:08,142415.55,5087,7,Pune,Bengaluru,392375.04,Transfer,97,6,1,16,100,Fraud
19:50,6463.39,6422,3,Bagalkot,Bagalkot,154746.48,Deposit,624,1,19,3,0,Normal
03:54,194942.23,5923,11,Hubballi,Chandigarh,573545.83,Transfer,475,7,3,15,100,Fraud
04:45,173709.44,19176,8,Chandigarh,Raichur,416457.06,Transfer,601,6,4,12,100,Fraud
03:09,535145.91,18575,9,Chandigarh,Kolkata,1298546.86,Withdrawal,1024,4,3,11,100,Fraud
23:49,56318.96,2974,5,Dharwad,Pune,150669.5,Withdrawal,1012,3,23,12,82,Fraud
23:59,208020.37,5772,10,Hyderabad,Manipal,377710.59,Transfer,944,3,23,8,100,Fraud
02:09,160837.24,6580,10,Raichur,Noida,339407.85,Withdrawal,98,6,2,24,100,Fraud
04:25,426097.02,17305,6,Mumbai,Gulbarga,1166028.9,Transfer,512,3,4,9,100,Fraud
02:12,160517.11,7917,10,Patna,Ahmedabad,325733.76,Transfer,72,6,2,10,100,Fraud
17:31,31254.53,21324,3,Gulbarga,Gulbarga,497077.74,Transfer,932,0,17,4,8,Normal
00:48,104331.52,3688,10,Kochi,Patna,161851.58,Transfer,574,7,0,22,100,Fraud
10:45,9393.69,13074,1,Patna,Patna,105780.54,Deposit,296,0,10,5,0,Normal
14:39,11561.29,9869,2,Chandigarh,Chandigarh,87735.82,Transfer,1143,1,14,4,8,Normal
11:56,14836.9,17995,3,Bagalkot,Raichur,260037.49,Transfer,54,1,11,2,31,Normal
16:52,9376.67,6967,1,Shimoga,Shimoga,188555.22,Transfer,275,0,16,1,8,Normal
02:01,252499.67,8467,10,Vijayapura,Kolkata,490830.14,Transfer,214,7,2,23,100,Fraud
03:56,297005.72,13601,11,Karwar,Mysuru,849344.69,Transfer,1143,4,3,8,100,Fraud
02:38,328741.46,23302,9,Bagalkot,Bidar,617134.45,Withdrawal,566,6,2,23,100,Fraud
03:14,173370.13,9958,11,Jaipur,Shimoga,232368.17,Transfer,1076,8,3,13,100,Fraud
22:21,8824.37,7363,1,Bengaluru,Bengaluru,150364.85,Transfer,233,0,22,3,8,Normal
07:04,5139.12,13484,3,Kochi,Kochi,313491.28,Deposit,217,1,7,1,0,Normal
01:05,465698.04,14193,9,Chennai,Bagalkot,666478.59,Transfer,165,4,1,12,100,Fraud
16:09,20969.61,16815,2,Mysuru,Mysuru,257946.65,Transfer,1087,0,16,3,8,Normal
04:15,259274.12,11144,5,Bellary,Raichur,493019.55,Transfer,710,5,4,13,100,Fraud
17:56,3014.93,5879,3,Delhi,Delhi,56157.99,Deposit,830,1,17,3,0,Normal
13:11,20637.67,17133,3,Gulbarga,Gulbarga,225954.43,Transfer,284,0,13,2,8,Normal
22:45,9228.34,11015,3,Mumbai,Mumbai,321689.58,Deposit,94,0,22,5,0,Normal
07:32,3689.24,4005,2,Vijayapura,Vijayapura,91324.86,Transfer,128,0,7,5,8,Normal
00:38,175524.26,13433,6,Hassan,Kochi,326308.05,Transfer,902,7,0,21,100,Fraud
11:57,4642.31,3931,1,Belagavi,Belagavi,59135.67,Transfer,893,1,11,5,8,Normal
15:27,6987.06,10091,2,Bengaluru,Bengaluru,240318.66,Withdrawal,195,0,15,2,5,Normal
08:41,3500.85,4319,2,Vijayapura,Vijayapura,78903.5,Transfer,63,0,8,4,16,Normal
07:18,23759.36,22327,2,Mumbai,Mumbai,439033.39,Deposit,313,1,7,2,0,Normal
22:49,5194.01,6587,3,Dharwad,Dharwad,181454.59,Transfer,152,0,22,2,8,Normal
23:30,492447.85,20122,9,Bengaluru,Manipal,1235796.76,Transfer,885,8,23,14,100,Fraud
00:26,123937.75,11407,9,Gulbarga,Karwar,298378.77,Transfer,38,3,0,14,100,Fraud
02:51,877177.5,22560,5,Shimoga,Hassan,1141483.93,Transfer,64,4,2,15,100,Fraud
11:57,18651.71,17810,1,Jaipur,Vijayapura,397420.42,Withdrawal,922,1,11,5,20,Normal
15:51,28163.91,21832,3,Kochi,Kochi,365610.76,Transfer,699,1,15,4,8,Normal
21:55,1805.85,2134,3,Bidar,Bidar,32469.88,Deposit,639,0,21,1,0,Normal
21:30,6318.8,10414,1,Shimoga,Shimoga,302111.13,Deposit,1044,1,21,2,0,Normal
13:08,8885.2,8836,2,Bengaluru,Bengaluru,259203.08,Deposit,660,0,13,2,0,Normal
17:45,16562.71,14598,2,Bellary,Bellary,360754.8,Transfer,111,0,17,5,8,Normal
22:32,4767.08,4743,2,Kolkata,Kolkata,46854.54,Transfer,894,0,22,5,8,Normal
08:40,14062.97,18482,1,Shimoga,Shimoga,382885.77,Transfer,460,1,8,3,8,Normal
00:00,433021.69,11493,10,Hubballi,Mumbai,839432.93,Transfer,44,5,0,19,100,Fraud
01:47,137030.99,12214,7,Bagalkot,Manipal,267425.23,Transfer,65,4,1,18,100,Fraud
18:30,24074.81,23666,1,Patna,Patna,405103.02,Transfer,286,1,18,1,8,Normal
11:41,19669.43,18438,2,Gulbarga,Gulbarga,183673.14,Transfer,520,1,11,1,8,Normal
00:36,246521.64,16306,10,Patna,Kolkata,507429.77,Transfer,885,5,0,18,100,Fraud
10:13,18033.78,21755,2,Hassan,Hassan,202669.76,Transfer,598,1,10,3,8,Normal
04:39,228467.17,6855,9,Pune,Bellary,417501.76,Transfer,1062,2,4,14,100,Fraud
02:55,163613.3,8238,9,Kochi,Mumbai,370287.7,Transfer,801,8,2,20,100,Fraud
01:16,131010.22,4567,10,Delhi,Manipal,182835.72,Transfer,802,3,1,24,100,Fraud
00:04,382802.39,11415,10,Surat,Ahmedabad,1113437.22,Withdrawal,232,2,0,17,100,Fraud
18:35,7135.49,5631,1,Lucknow,Lucknow,75024.34,Deposit,530,0,18,5,0,Normal
02:07,455843.33,11969,9,Mysuru,Manipal,1168951.98,Transfer,688,4,2,9,100,Fraud
18:23,13468.16,13943,1,Patna,Patna,179579.97,Withdrawal,71,0,18,1,13,Normal
01:51,291432.91,18188,9,Karwar,Shimoga,640765.76,Transfer,729,3,1,16,100,Fraud
04:46,557758.93,20022,6,Surat,Kolkata,1436273.14,Withdrawal,270,7,4,12,100,Fraud
01:03,177441.85,13495,8,Kolkata,Belagavi,113255.48,Transfer,509,8,1,12,100,Fraud
17:20,10159.28,11423,3,Chandigarh,Chandigarh,268291.68,Transfer,813,0,17,1,8,Normal
08:05,11455.3,14962,1,Hyderabad,Hyderabad,369123.36,Deposit,252,0,8,2,0,Normal
03:21,699648.12,20819,7,Ahmedabad,Patna,1236380.06,Transfer,1012,6,3,24,100,Fraud
19:16,16157.69,18871,3,Kolkata,Kolkata,283144.17,Withdrawal,865,1,19,3,5,Normal
20:28,14747.81,21271,2,Belagavi,Belagavi,170376.48,Transfer,48,1,20,2,16,Normal
13:32,23703.45,20034,1,Udupi,Udupi,213634.38,Transfer,429,0,13,5,8,Normal
00:46,823172.16,22150,8,Raichur,Bidar,1600094.26,Transfer,141,6,0,19,100,Fraud
01:17,401245.4,15434,9,Karwar,Shimoga,573403.71,Transfer,574,8,1,18,100,Fraud
18:53,18528.44,14899,1,Bengaluru,Bengaluru,164733.19,Deposit,1066,1,18,3,0,Normal
10:19,5715.47,8727,2,Surat,Surat,234567.18,Transfer,584,0,10,1,8,Normal
02:14,256872.66,17973,8,Bellary,Mysuru,305321.49,Withdrawal,577,4,2,18,100,Fraud
01:41,268796.3,7940,6,Bellary,Kolkata,655489.04,Transfer,723,5,1,19,100,Fraud
21:39,12694.09,15273,2,Manipal,Manipal,287581.93,Withdrawal,649,0,21,2,5,Normal
03:26,579922.82,24721,10,Dharwad,Bengaluru,999303.42,Transfer,384,8,3,15,100,Fraud
17:38,2412.25,2512,2,Manipal,Manipal,52431.54,Deposit,175,1,17,3,0,Normal
01:24,280152.41,13754,7,Bellary,Hyderabad,728200.21,Withdrawal,353,5,1,19,100,Fraud
03:05,379665.31,12975,8,Belagavi,Patna,963678.36,Transfer,1070,2,3,20,100,Fraud
18:47,10291.28,16003,3,Surat,Kolkata,273539.45,Deposit,880,0,18,1,15,Normal
00:16,469825.11,20135,6,Chennai,Bellary,1194003.92,Transfer,517,4,0,9,100,Fraud
13:12,19628.5,19952,2,Dharwad,Dharwad,421332.53,Withdrawal,942,1,13,2,5,Normal
00:49,237351.0,8812,7,Noida,Lucknow,389673.91,Transfer,57,3,0,17,100,Fraud
23:38,266558.62,11222,11,Chennai,Chitradurga,508443.85,Transfer,1145,7,23,23,100,Fraud
17:15,8787.5,10925,3,Bagalkot,Bagalkot,214668.25,Transfer,510,0,17,3,8,Normal
02:19,99026.95,10336,7,Kolkata,Ahmedabad,214359.07,Transfer,238,8,2,18,100,Fraud
00:54,502147.2,13334,10,Hyderabad,Bidar,796356.51,Transfer,482,7,0,24,100,Fraud
01:04,160019.74,17654,10,Hyderabad,Lucknow,168464.46,Withdrawal,1128,8,1,23,100,Fraud
12:10,2665.15,4205,1,Gulbarga,Gulbarga,37307.62,Withdrawal,234,1,12,5,5,Normal
03:00,324354.08,12805,7,Udupi,Manipal,958854.03,Transfer,159,7,3,8,100,Fraud
01:56,317910.22,12722,7,Hassan,Lucknow,786917.1,Transfer,814,7,1,22,100,Fraud
08:32,11801.49,13058,3,Gulbarga,Gulbarga,107344.95,Transfer,830,1,8,5,8,Normal
16:13,21794.31,18099,2,Bellary,Bellary,196285.65,Transfer,1003,1,16,3,8,Normal
02:42,150133.13,3926,6,Bagalkot,Bidar,232627.11,Withdrawal,732,6,2,8,100,Fraud
08:05,22827.31,22354,3,Vijayapura,Vijayapura,339312.87,Transfer,35,1,8,4,16,Normal
22:26,19834.65,23138,1,Chitradurga,Chitradurga,685311.0,Transfer,375,1,22,1,8,Normal
03:10,656285.8,20287,8,Bengaluru,Manipal,1197889.6,Withdrawal,374,7,3,13,100,Fraud
18:10,26056.55,20496,3,Raichur,Raichur,608958.69,Deposit,890,1,18,3,0,Normal
01:17,88906.51,10490,8,Lucknow,Surat,258315.35,Withdrawal,670,4,1,21,100,Fraud
23:19,243648.1,9584,11,Vijayapura,Raichur,535395.95,Transfer,571,2,23,13,98,Fraud
03:21,687164.07,22019,11,Chennai,Chitradurga,1548049.69,Transfer,409,4,3,15,100,Fraud
08:24,19710.97,21192,2,Kochi,Kochi,294454.91,Transfer,1013,0,8,2,8,Normal
02:11,245766.67,7173,8,Chennai,Manipal,706830.46,Transfer,871,6,2,22,100,Fraud
00:19,437628.6,16544,10,Chandigarh,Ahmedabad,1261967.53,Transfer,1073,5,0,20,100,Fraud
07:10,12144.53,10115,1,Delhi,Delhi,266988.47,Transfer,124,0,7,2,8,Normal
15:37,12230.73,9338,1,Mysuru,Mysuru,131118.61,Transfer,90,1,15,5,16,Normal
21:39,15980.92,16614,3,Delhi,Delhi,221596.22,Withdrawal,1090,1,21,1,5,Normal
22:09,18778.45,20818,1,Bellary,Bellary,352097.97,Deposit,392,1,22,3,0,Normal
18:27,22542.33,19700,1,Gulbarga,Gulbarga,558309.92,Withdrawal,1103,0,18,1,5,Normal
22:26,18358.53,16599,1,Bidar,Bidar,376400.69,Deposit,788,1,22,5,0,Normal
20:07,17721.12,16661,1,Mysuru,Mysuru,163987.56,Transfer,1102,0,20,5,8,Normal
03:24,187104.22,10306,9,Vijayapura,Patna,445681.13,Transfer,170,8,3,22,100,Fraud
12:02,23616.66,18659,3,Manipal,Manipal,389373.79,Transfer,552,0,12,1,8,Normal
00:47,343718.84,16130,10,Belagavi,Karwar,589322.73,Transfer,440,2,0,24,100,Fraud
10:38,17936.51,19649,3,Mysuru,Mysuru,445305.65,Deposit,101,1,10,4,0,Normal
04:43,296407.01,11209,11,Bengaluru,Hyderabad,633906.35,Transfer,1156,5,4,8,100,Fraud
11:42,11570.45,21911,3,Udupi,Udupi,289961.49,Transfer,623,1,11,5,8,Normal
17:08,6786.94,5837,3,Hyderabad,Hyderabad,156300.81,Transfer,1032,0,17,3,8,Normal
22:32,17581.08,16717,1,Hubballi,Hubballi,346993.15,Withdrawal,540,1,22,2,5,Normal
19:14,7517.0,9937,3,Delhi,Delhi,276870.63,Transfer,1123,1,19,4,8,Normal
18:08,18237.99,21072,2,Mysuru,Mysuru,249790.4,Transfer,741,1,18,1,8,Normal
22:27,26684.82,22343,2,Patna,Patna,469300.36,Transfer,423,0,22,5,8,Normal
00:29,88545.73,10651,6,Noida,Kochi,196451.48,Transfer,1077,7,0,23,100,Fraud
16:13,17039.78,21555,1,Hyderabad,Hyderabad,552169.68,Transfer,217,0,16,2,8,Normal
18:51,6791.98,7248,2,Lucknow,Lucknow,110786.26,Transfer,628,0,18,4,8,Normal
12:38,19049.18,23287,1,Bellary,Bellary,262191.58,Transfer,517,1,12,1,8,Normal
00:13,221871.59,6982,11,Hassan,Vijayapura,605895.21,Transfer,291,5,0,9,100,Fraud
01:50,440128.51,21791,8,Kochi,Mysuru,765828.31,Transfer,783,4,1,14,100,Fraud
15:36,11960.84,8734,2,Patna,Hubballi,218808.2,Deposit,379,0,15,1,15,Normal
16:24,5220.8,7372,2,Manipal,Manipal,138378.15,Transfer,768,1,16,5,8,Normal
16:15,21445.43,23006,1,Kolkata,Kolkata,644584.84,Deposit,357,0,16,5,0,Normal
13:32,27562.37,21414,3,Manipal,Manipal,436926.03,Transfer,742,1,13,4,8,Normal
07:16,25087.94,24171,3,Gulbarga,Gulbarga,194346.09,Withdrawal,923,1,7,5,5,Normal
02:19,75009.12,2516,9,Chitradurga,Hubballi,102183.91,Withdrawal,470,4,2,16,100,Fraud
11:16,11533.84,10044,1,Surat,Surat,106402.82,Withdrawal,954,1,11,4,5,Normal
01:59,83180.1,3010,5,Dharwad,Ahmedabad,226006.39,Withdrawal,253,3,1,11,100,Fraud
03:38,259585.74,18075,7,Dharwad,Kochi,463058.32,Transfer,464,5,3,12,100,Fraud
02:28,664899.67,20747,6,Patna,Bidar,1699047.59,Transfer,1106,5,2,10,100,Fraud
12:24,13268.71,14277,3,Bidar,Bidar,279347.89,Deposit,158,1,12,5,0,Normal
16:44,6381.83,4796,2,Mysuru,Mysuru,38498.84,Transfer,382,0,16,2,8,Normal
02:29,42968.2,3773,6,Bidar,Noida,74943.59,Transfer,535,4,2,18,100,Fraud
00:34,404970.08,12542,11,Kochi,Delhi,741910.91,Transfer,177,5,0,13,100,Fraud
09:22,15815.32,17713,3,Mumbai,Mumbai,504144.5,Transfer,115,0,9,3,8,Normal
10:44,11232.58,14040,1,Belagavi,Belagavi,220927.49,Transfer,595,0,10,3,8,Normal
15:27,17363.24,17160,3,Bagalkot,Bellary,194888.01,Withdrawal,94,1,15,5,20,Normal
16:48,4635.1,7017,1,Hassan,Hassan,186678.98,Deposit,1192,0,16,5,0,Normal
03:08,364443.04,24583,9,Jaipur,Pune,543864.1,Transfer,417,7,3,12,100,Fraud
10:45,3712.3,3900,2,Manipal,Manipal,114503.11,Deposit,473,0,10,3,0,Normal
00:46,752371.3,18855,8,Bagalkot,Mysuru,1372367.34,Transfer,877,5,0,15,100,Fraud
07:09,4872.47,5276,3,Bellary,Bellary,74498.97,Withdrawal,769,0,7,4,5,Normal
22:27,3552.91,5549,2,Belagavi,Belagavi,117342.69,Withdrawal,892,1,22,5,5,Normal
14:18,1086.66,2218,3,Hyderabad,Hyderabad,36880.84,Transfer,714,0,14,4,8,Normal
00:00,152002.76,12865,5,Patna,Belagavi,332592.16,Transfer,850,8,0,18,100,Fraud
23:45,253324.1,8344,8,Chandigarh,Pune,430079.26,Transfer,388,2,23,22,99,Fraud
17:08,21330.73,24670,2,Chitradurga,Kolkata,457256.61,Deposit,141,1,17,2,15,Normal
03:47,140493.2,8490,8,Dharwad,Chennai,214530.66,Transfer,404,2,3,22,100,Fraud
02:27,103368.58,4770,9,Mysuru,Gulbarga,253043.57,Transfer,937,2,2,19,100,Fraud
14:12,21278.94,21807,2,Belagavi,Belagavi,300510.79,Transfer,930,0,14,2,8,Normal
01:10,831812.8,22175,5,Udupi,Bengaluru,1204298.45,Transfer,885,4,1,13,100,Fraud
17:25,35244.31,24065,3,Kochi,Kochi,598329.8,Deposit,392,0,17,3,0,Normal
00:18,194946.5,10314,7,Belagavi,Mysuru,340707.35,Transfer,890,6,0,12,100,Fraud
15:55,13299.17,17833,1,Delhi,Delhi,497553.25,Transfer,925,0,15,5,8,Normal
12:41,2461.34,3647,3,Ahmedabad,Ahmedabad,75613.41,Deposit,274,0,12,1,0,Normal
19:46,26144.36,23634,2,Hyderabad,Chandigarh,302809.84,Withdrawal,14,0,19,1,35,Normal
00:57,47001.92,4010,8,Bengaluru,Hyderabad,66595.12,Withdrawal,52,3,0,12,100,Fraud
17:29,14351.7,11301,1,Vijayapura,Vijayapura,127912.28,Transfer,1170,1,17,4,8,Normal
13:49,15165.54,13942,1,Vijayapura,Vijayapura,341249.14,Transfer,673,1,13,1,8,Normal
04:49,87474.58,6998,11,Hyderabad,Jaipur,199876.42,Transfer,1021,3,4,11,100,Fraud
02:27,341168.9,10415,8,Gulbarga,Chennai,1003587.44,Transfer,48,7,2,13,100,Fraud
02:48,115009.18,5107,8,Patna,Manipal,162211.72,Transfer,408,3,2,21,100,Fraud
12:05,21705.18,15908,3,Noida,Noida,136071.87,Transfer,877,0,12,2,8,Normal
04:33,44083.39,3515,8,Patna,Karwar,68622.14,Transfer,592,8,4,24,100,Fraud
18:33,11091.79,8430,1,Belagavi,Belagavi,233796.61,Deposit,550,0,18,5,0,Normal
20:03,10425.81,7442,2,Hubballi,Hubballi,87196.72,Deposit,374,0,20,5,0,Normal
02:10,367154.95,14230,10,Karwar,Chennai,844260.14,Transfer,96,6,2,12,100,Fraud
11:51,7864.94,9221,2,Vijayapura,Vijayapura,190735.4,Deposit,401,0,11,3,0,Normal
00:55,544346.9,17296,7,Shimoga,Chitradurga,1308348.74,Transfer,364,3,0,19,100,Fraud
02:33,547588.06,17284,5,Dharwad,Chitradurga,1140893.94,Transfer,426,2,2,16,100,Fraud
12:13,9785.81,10402,2,Shimoga,Surat,195907.08,Deposit,430,0,12,4,15,Normal
18:34,19803.24,15168,3,Dharwad,Dharwad,186416.25,Withdrawal,592,1,18,2,5,Normal
18:51,6241.23,6928,2,Lucknow,Lucknow,84874.27,Deposit,856,0,18,5,0,Normal
02:59,328181.69,14161,10,Chitradurga,Karwar,884050.62,Transfer,735,8,2,23,100,Fraud
00:04,324440.89,15252,8,Delhi,Karwar,792346.33,Transfer,204,2,0,13,100,Fraud
01:51,69291.81,2489,10,Chennai,Mysuru,118146.69,Transfer,215,7,1,21,100,Fraud
02:23,123142.13,6310,7,Jaipur,Bidar,274257.55,Transfer,788,2,2,13,100,Fraud
04:55,666033.52,20939,8,Ahmedabad,Karwar,1123137.8,Transfer,399,2,4,17,100,Fraud
01:34,564434.41,15794,7,Bellary,Pune,821605.25,Transfer,919,4,1,15,100,Fraud
00:38,164896.61,7640,6,Bagalkot,Bidar,341914.03,Withdrawal,676,5,0,11,100,Fraud
03:29,79172.42,5096,10,Hubballi,Jaipur,137544.34,Transfer,49,7,3,11,100,Fraud
15:46,18437.69,16479,3,Belagavi,Belagavi,333219.19,Deposit,331,1,15,5,0,Normal
04:06,729911.81,23244,7,Ahmedabad,Mumbai,2015518.58,Transfer,1044,5,4,9,100,Fraud
23:43,92132.04,6414,10,Jaipur,Udupi,85171.53,Withdrawal,192,3,23,23,100,Fraud
10:06,21529.26,18984,2,Surat,Surat,478236.85,Deposit,550,1,10,3,0,Normal
22:44,19123.27,19590,2,Ahmedabad,Ahmedabad,522708.0,Transfer,993,1,22,2,8,Normal
00:25,469770.44,16869,10,Jaipur,Karwar,1270508.86,Transfer,189,2,0,21,100,Fraud
07:24,13929.8,22459,2,Jaipur,Jaipur,476489.63,Transfer,846,1,7,1,8,Normal
07:37,24341.9,20066,3,Gulbarga,Gulbarga,539943.7,Transfer,1059,1,7,5,8,Normal
02:02,371588.73,20328,6,Noida,Gulbarga,717284.16,Transfer,908,3,2,20,100,Fraud
10:05,12669.89,16458,2,Surat,Surat,433810.81,Deposit,186,0,10,3,0,Normal
02:20,265628.79,9088,11,Jaipur,Karwar,722305.75,Transfer,1007,3,2,13,100,Fraud
15:01,22757.24,24374,1,Kolkata,Kolkata,365947.95,Deposit,931,1,15,4,0,Normal
18:24,16155.28,16251,3,Delhi,Delhi,463677.56,Deposit,663,0,18,1,0,Normal
12:58,23587.56,19948,2,Gulbarga,Gulbarga,359695.83,Transfer,961,0,12,5,8,Normal
08:56,21508.11,21167,2,Bidar,Bidar,581234.93,Transfer,404,0,8,5,8,Normal
12:50,4367.97,4200,2,Patna,Patna,116178.84,Deposit,38,1,12,5,8,Normal
00:54,191900.05,9696,6,Ahmedabad,Pune,514644.89,Transfer,204,6,0,18,100,Fraud
20:52,5428.81,6170,2,Udupi,Udupi,145870.6,Transfer,533,0,20,2,8,Normal
00:41,110027.83,2817,11,Udupi,Vijayapura,249296.69,Transfer,688,5,0,16,100,Fraud
22:11,17366.26,18786,1,Kolkata,Kolkata,467897.87,Withdrawal,410,0,22,5,5,Normal
03:58,245890.38,9488,5,Shimoga,Ahmedabad,571885.44,Transfer,178,5,3,13,100,Fraud
00:24,443659.04,17164,6,Kolkata,Raichur,1163038.94,Transfer,892,3,0,16,100,Fraud
00:29,830577.47,21080,5,Delhi,Chennai,1642908.13,Transfer,176,2,0,19,100,Fraud
17:09,3666.25,3774,1,Ahmedabad,Ahmedabad,75414.13,Transfer,477,1,17,1,8,Normal
03:46,93726.48,2853,9,Mumbai,Chandigarh,217539.45,Transfer,522,6,3,20,100,Fraud
11:01,16455.05,16190,1,Bidar,Bidar,306689.64,Deposit,947,0,11,5,0,Normal
02:11,412754.17,11736,11,Lucknow,Udupi,787344.5,Transfer,726,5,2,10,100,Fraud
01:53,148550.9,6965,7,Kochi,Udupi,398616.35,Transfer,809,3,1,23,100,Fraud
14:51,21138.36,20338,1,Pune,Pune,411012.13,Transfer,621,1,14,5,8,Normal
20:40,22057.6,24380,2,Gulbarga,Gulbarga,367191.61,Deposit,139,0,20,2,0,Normal
18:33,6723.61,4814,3,Raichur,Raichur,64539.42,Deposit,33,1,18,5,8,Normal
00:51,150802.49,4303,10,Kochi,Surat,238989.71,Transfer,651,7,0,18,100,Fraud
03:57,76881.95,2084,5,Bellary,Surat,185654.82,Transfer,696,4,3,15,100,Fraud
01:01,299071.59,22794,7,Bengaluru,Pune,613558.31,Withdrawal,214,4,1,11,100,Fraud
07:25,11582.21,8409,3,Surat,Surat,155080.79,Withdrawal,1017,1,7,3,5,Normal
01:03,269702.78,9505,5,Mysuru,Hyderabad,447846.58,Transfer,1061,7,1,18,100,Fraud
23:44,685829.7,22603,7,Bagalkot,Chitradurga,1845779.17,Transfer,1122,4,23,12,100,Fraud
03:51,228036.54,6581,5,Jaipur,Bengaluru,490960.53,Transfer,61,6,3,20,100,Fraud
03:03,241193.41,24260,10,Mumbai,Vijayapura,357177.35,Transfer,697,3,3,11,100,Fraud
22:21,6147.23,5962,3,Raichur,Raichur,113619.01,Deposit,117,0,22,1,0,Normal
03:27,43683.99,2461,8,Mumbai,Bengaluru,121569.28,Withdrawal,933,8,3,15,100,Fraud
23:29,533281.63,14955,11,Hassan,Chitradurga,824736.58,Transfer,1181,3,23,13,100,Fraud
07:53,25342.34,17564,3,Belagavi,Belagavi,496458.79,Withdrawal,955,1,7,1,5,Normal
17:49,27095.79,21406,1,Pune,Pune,236191.11,Transfer,404,0,17,1,8,Normal
20:18,13042.15,11997,3,Lucknow,Lucknow,205098.41,Transfer,188,1,20,1,8,Normal
20:36,6770.99,6878,3,Kolkata,Kolkata,144794.67,Transfer,791,1,20,2,8,Normal
03:18,325566.56,8308,8,Manipal,Belagavi,958442.39,Transfer,61,5,3,17,100,Fraud
22:46,12766.25,12811,2,Hassan,Hassan,141625.77,Deposit,1009,1,22,1,0,Normal
13:17,1344.0,2441,3,Pune,Pune,54112.08,Transfer,655,1,13,3,8,Normal
10:12,8847.08,13565,1,Pune,Pune,249803.8,Withdrawal,542,1,10,1,5,Normal
00:03,80885.7,3717,11,Karwar,Hassan,139031.33,Transfer,674,4,0,21,100,Fraud
00:23,585092.36,24953,7,Surat,Bellary,1222443.64,Transfer,283,7,0,18,100,Fraud
